stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code
28390,28390,Lewiston Road Garrett Avenue North,43.1272,-79.049684,,
28400,28400,Lewiston Road Harrison Avenue South,43.127463,-79.049773,,
28420,28420,Lewiston Road Irving Drive North,43.148674,-79.038511,,
28430,28430,Lewiston Road Irving Drive South Op,43.14913,-79.038593,,
28460,28460,Lewiston Road Lafayette Avenue Nort,43.130357,-79.047652,,
28470,28470,Lewiston Road Lafayette Avenue Sout,43.130757,-79.047746,,
28580,28580,Lewiston Road Power Authority North,43.140783,-79.03919,,
28640,28640,Lewiston Road Thorndale Avenue Nort,43.131782,-79.046839,,
28680,28680,Lewiston Road Wyoming Avenue North,43.128865,-79.048625,,
28690,28690,Lewiston Road Wyoming Avenue South ,43.129053,-79.048821,,
28775,28775,11th Street LaSalle Ave North,43.099877,-79.049816,,
28777,28777,11th Streety LaSalle Ave South,43.100132,-79.0499,,
28785,28785,11th Street Pierce Ave South,43.101875,-79.049427,,
28800,28800,Locust Street Main Street North Far,43.169707,-78.689956,,
28980,28980,Lotus Point Road Lake Shore Road We,42.594721,-79.117102,,
29000,29000,Lotus Point Road Route 5 East,42.594206,-79.091436,,
29010,29010,Lotus Point Road Route 5 West Farsi,42.594743,-79.091839,,
29020,29020,Louisiana Street Miami Street North,42.870395,-78.864879,,
29030,29030,Louisiana Street O Connell Avenue N,42.868428,-78.865503,,
29040,29040,Louisiana Street O Connell Avenue S,42.868599,-78.86564,,
29050,29050,Louisiana Street Ohio Street South,42.863509,-78.867333,,
29090,29090,Louisiana Street South Street North,42.865059,-78.866617,,
29100,29100,Louisiana Street South Street South,42.865449,-78.866693,,
29120,29120,Louisiana Street South Park Avenue ,42.871521,-78.864532,,
29130,29130,Louisiana Street South Park Avenue ,42.871649,-78.864723,,
29140,29140,East Lovejoy Street Bailey Avenue W,42.88979,-78.813632,,
29150,29150,East Lovejoy Street Bailey Avenue E,42.889719,-78.813952,,
29160,29160,East Lovejoy Street Davey Street Ea,42.889758,-78.803971,,
29165,29165,East Lovejoy Street Davey Street We,42.889798,-78.803503,,
29170,29170,East Lovejoy Street Goethe Loop Sta,42.889768,-78.799541,,
29180,29180,East Lovejoy Street Gold Street Eas,42.889705,-78.805207,,
29190,29190,East Lovejoy Street Gold Street Wes,42.889808,-78.805101,,
29200,29200,East Lovejoy Street Greene Street E,42.889699,-78.809861,,
29210,29210,East Lovejoy Street Greene Street W,42.889778,-78.809283,,
29220,29220,East Lovejoy Street Ideal Street Ea,42.889701,-78.807722,,
29230,29230,East Lovejoy Street Ideal Street We,42.889777,-78.807253,,
29240,29240,East Lovejoy Street North Ogden Str,42.889727,-78.802655,,
29250,29250,East Lovejoy Street North Ogden Str,42.889808,-78.802033,,
29260,29260,East Lovejoy Street Schiller Street,42.889715,-78.801367,,
29270,29270,East Lovejoy Street Schiller Street,42.889825,-78.801049,,
29280,29280,Lower Terrace Adams Mark South,42.882938,-78.879911,,
29282,29282,Lower Terrace Erie Street South,42.881658,-78.878865,,
29300,29300,Main Street 1454 Main Street South,42.913257,-78.865332,,
29320,29320,Main Street 3rd Street West Opposit,43.091915,-79.059337,,
29360,29360,Main Street 4th Street North Nearsi,43.092442,-79.058409,,
29400,29400,Main Street 6511 Main Street East N,42.965758,-78.711021,,
29420,29420,Main Street 6715 Main Street East N,42.965409,-78.703923,,
29440,29440,Main Street Allen Street South,42.899558,-78.869872,,
29450,29450,Main Street Allen/Medical Campus St,42.899327,-78.869865,,
29470,29470,Main Street Amherst Street South,42.940466,-78.837912,,
29480,29480,Main Street Amherst Central H.S. Ea,42.963777,-78.790113,,
29510,29510,Main Street Amherst Station South M,42.939973,-78.838374,,
29520,29520,Portage Road Main Street South Fars,43.101565,-79.051886,,
29540,29540,Main Street Bailey Avenue East Fars,42.959498,-78.813393,,
29550,29550,Main Street Burroughs Drive East Ne,42.961612,-78.778497,,
29570,29570,Main Street Barker Street South,42.907021,-78.867484,,
29580,29580,Main Street Bath Avenue South,43.110296,-79.054789,,
29590,29590,Main Street Bellevue Avenue South,43.111953,-79.055258,,
29600,29600,Main Street Bennett High School Nor,42.944079,-78.833561,,
29610,29610,Main Street Bennett High School Sou,42.94481,-78.833113,,
29615,29615,Main Street Beresford Court West,42.965658,-78.704833,,
29620,29620,Main Street Bernhardt Drive East Ne,42.962694,-78.781893,,
29640,29640,Main Street Best Street North,42.904436,-78.868188,,
29655,29655,Main Street Dodge Street South Oppo,42.905837,-78.867902,,
29665,29665,Main Street Broad Street South Near,43.018817,-78.878512,,
29670,29670,Main Street Brompton Road East Oppo,42.965628,-78.708322,,
29680,29680,Main Street Brompton Road West Fars,42.965797,-78.707844,,
29690,29690,Main Street Bryant Street South,42.909039,-78.866804,,
29710,29710,Main Street Burroughs Drive West Ne,42.961668,-78.778153,,
29720,29720,Main Street California Drive East N,42.961708,-78.751271,,
29730,29730,Main St Kenmore Ave East,42.957593,-78.818514,,
29740,29740,Main Street Callodine Avenue South ,42.959155,-78.814814,,
29750,29750,Main Street Campus Drive East Oppos,42.963549,-78.786743,,
29760,29760,Main Street Campus Drive West Farsi,42.963718,-78.786862,,
29770,29770,Main Street Cayuga Road East Nearsi,42.962399,-78.747102,,
29780,29780,Main Street Cayuga Road West Nearsi,42.962629,-78.746623,,
29810,29810,Main Street Center Street East,42.71618,-78.834581,,
29820,29820,Main Street Center Street West Fars,42.716339,-78.83475,,
29840,29840,Main Street Chateau Terrace West Ne,42.962638,-78.781101,,
29850,29850,Portage Road Pine Avenue South Near,43.094946,-79.048869,,
29885,29885,Main Street Cleveland Drive North,43.106704,-79.053426,,
29890,29890,Main Street Cleveland Avenue South ,43.106875,-79.053679,,
29910,29910,Main St Cottage St West,43.169599,-78.694313,,
29920,29920,Main Street Custer Street South,42.950219,-78.827121,,
29940,29940,Main Street Daemen College West Opp,42.963908,-78.789744,,
29960,29960,Main Street East Delavan Avenue Nor,42.921919,-78.857424,,
29961,29961,Main Street East Delavan Avenue Nor,42.921928,-78.857424,,
29970,29970,Main Street West Delavan Avenue Sou,42.921914,-78.857812,,
29971,29971,Main Street West Delavan Avenue Sou,42.921923,-78.857812,,
29980,29980,Main Street Delavan/Canisius Colleg,42.922437,-78.856246,,
30010,30010,Main Street Depew Avenue North,42.942898,-78.834873,,
30020,30020,Main Street Depew Avenue South,42.943379,-78.834683,,
30025,30025,Main Street Depot Avenue North,43.110329,-79.054499,,
30030,30030,Main Street Dewey Avenue North,42.931248,-78.847471,,
30040,30040,Main Street Michigan Avenue South O,43.104989,-79.053063,,
30050,30050,Main Street Dodge Street North,42.905708,-78.867681,,
30060,30060,Main Street Eastwood Place North,42.925997,-78.853111,,
30070,30070,Main Street Eastwood Place South Op,42.926649,-78.852831,,
30080,30080,Main Street Edward Street South,42.895449,-78.871257,,
30090,30090,Main Street Eggert Road East Nearsi,42.963237,-78.804059,,
30100,30100,Main Street Eggert Road West Nearsi,42.963587,-78.80368,,
30130,30130,Main Street Evans Street West Nears,42.964049,-78.737771,,
30140,30140,Main Street East Ferry Street North,42.915587,-78.864044,,
30150,30150,Main Street West Ferry Street South,42.915549,-78.864441,,
30160,30160,Main Street Fillmore Avenue North,42.937978,-78.840181,,
30170,30170,Main Street Fillmore Avenue South F,42.93898,-78.839523,,
30180,30180,Main Street Florence Avenue South,42.931068,-78.848091,,
30190,30190,Main Street Garrison Road East Near,42.963789,-78.738252,,
30210,30210,Main Street Getzville Road East Opp,42.963938,-78.792701,,
30220,30220,Main Street Getzville Road West Nea,42.964039,-78.791833,,
30230,30230,Main Street Glenwood Avenue North,42.912808,-78.865311,,
30250,30250,Main Street Hamburg Street East Far,42.767697,-78.628501,,
30260,30260,Main Street Harding Road East Farsi,42.965288,-78.6997,,
30261,30261,Main Street Hampton Hill West Nears,42.965868,-78.710071,,
30270,30270,Main Street Harlem Road East Nearsi,42.963343,-78.78425,,
30280,30280,Main Street Harlem Road West Farsid,42.96358,-78.784892,,
30290,30290,Main Street Harvard Avenue South,42.918029,-78.861941,,
30300,30300,Main Street Heath Avenue North Oppo,42.952299,-78.824526,,
30310,30310,Main Street Englewood Avenue South,42.953279,-78.823728,,
30320,30320,Main Street Hertel Avenue North Opp,42.945749,-78.831692,,
30330,30330,Main Street Hertel Avenue South,42.946189,-78.831592,,
30340,30340,Main Street High Street South,42.900567,-78.869551,,
30343,30343,Main Street Ivyhurst Road West Fars,42.964589,-78.800293,,
30360,30360,Main Street Highgate Avenue North,42.949127,-78.828013,,
30370,30370,Main Street Humboldt Parkway North ,42.92835,-78.850562,,
30380,30380,Main Street Humboldt Parkway South,42.928387,-78.851001,,
30390,30390,Main Street Humboldt Station North,42.927534,-78.851493,,
30400,30400,Main Street Humboldt Station South ,42.927508,-78.851932,,
30430,30430,Main Street Ivyhurst Road East Fars,42.964359,-78.799053,,
30440,30440,Main Street Jefferson Avenue North,42.9248,-78.854362,,
30450,30450,Main Street Jefferson Avenue South ,42.924818,-78.854871,,
30480,30480,Main Street Jewett Parkway North,42.934892,-78.843649,,
30490,30490,Main Street Jewett Avenue South,42.935018,-78.843911,,
30500,30500,Main Street University Plaza East O,42.958083,-78.817229,,
30510,30510,Main Street University Plaza West N,42.958476,-78.816487,,
30530,30530,Main Street Kings Highway East Near,42.959342,-78.770291,,
30540,30540,Main Street Kings Highway West Oppo,42.95947,-78.770161,,
30560,30560,Main Street Koster Row West Nearsid,42.964409,-78.797453,,
30570,30570,Main Street Lafayette Boulevard Eas,42.960088,-78.761224,,
30580,30580,Main Street Lafayette Avenue South,42.920968,-78.858768,,
30600,30600,Main Street Lake Street West,42.716667,-78.838783,,
30610,30610,Main Street Lake Street East Farsid,42.716529,-78.838741,,
30620,30620,Main Street Lamark Drive East Nears,42.960468,-78.774762,,
30630,30630,Main Street LaSalle Station South,42.94781,-78.829821,,
30640,30640,Main Street Le Brun Road East Farsi,42.964249,-78.797302,,
30650,30650,Main Street Leroy Avenue North,42.932708,-78.845922,,
30670,30670,Main Street Lincoln Avenue South Ne,43.106088,-79.053413,,
30680,30680,Main Street Linwood Avenue East Nea,42.960668,-78.757683,,
30700,30700,Main Street Linwood Avenue North Op,43.103586,-79.052304,,
30710,30710,Main Street Linwood Avenue South Ne,43.103808,-79.052708,,
30720,30720,Main Street Lockport Road North Nea,43.102549,-79.051992,,
30730,30730,Main Street Longleat Parkway East F,42.9613,-78.808841,,
30740,30740,Main Street Los Robles Street East ,42.961928,-78.749913,,
30750,30750,Main Street Los Robles Street West ,42.96215,-78.749433,,
30760,30760,Main Street Masten Avenue North,42.91991,-78.859632,,
30780,30780,Main Street Maynard Drive East Oppo,42.961768,-78.807641,,
30790,30790,Main Street Maynard Drive West Near,42.962258,-78.807092,,
30800,30800,Main Street Michigan Avenue North,42.917058,-78.8625,,
30815,30815,Niagara Falls Blvd La Quinta Inn We,43.089944,-78.992162,,
30820,30820,Main Street Michigan Avenue (NF) No,43.10475,-79.052771,,
30830,30830,Main Street Mill Street East Opposi,42.963068,-78.742673,,
30840,30840,Main Street Mill Street West Nearsi,42.963283,-78.742728,,
30850,30850,Main Street Minnesota Avenue North,42.947778,-78.829461,,
30860,30860,Main Street East Morris Avenue Nort,42.94163,-78.836281,,
30870,30870,Main Street Morris Avenue South,42.942069,-78.83611,,
30910,30910,Main Street Niagara Avenue North Ne,43.107574,-79.05368,,
30920,30920,Main Street Niagara Avenue South Ne,43.107873,-79.053999,,
30930,30930,Main Street North Street North,42.902019,-78.868903,,
30940,30940,Main Street North Street South,42.902351,-78.868976,,
30950,30950,Main Street Northampton Street Nort,42.907548,-78.86708,,
30960,30960,Main Street Northampton Street Sout,42.907851,-78.867192,,
30970,30970,Main Street Northland Avenue South ,42.919618,-78.860323,,
30990,30990,Main Street North Ellicott Street W,42.963805,-78.739867,,
31010,31010,Main Street North Forest Road West ,42.960637,-78.759041,,
31020,31020,Main Street Niagara Falls Boulevard,42.953912,-78.822743,,
31030,31030,Main Street Niagara Falls Boulevard,42.95428,-78.822545,,
31040,31040,Main Street Oakland Road East Nears,42.965458,-78.728084,,
31050,31050,Main Street Oakland Road West Nears,42.965588,-78.728212,,
31060,31060,Main Street Ontario Avenue North,43.108493,-79.053939,,
31070,31070,Main Street Ontario Avenue South,43.108856,-79.054372,,
31100,31100,Main Street Park Circle West Nearsi,42.96078,-78.810932,,
31105,31105,Main Street Park Club Lane West Nea,42.960336,-78.760701,,
31120,31120,Main Street Pine Street West Nearsi,43.17006,-78.6922,,
31130,31130,Main Street Pine Avenue North Nears,43.094178,-79.056505,,
31160,31160,Main Street Reist Street West Nears,42.961748,-78.75189,,
31170,31170,Main Street Richfield Drive East,42.964927,-78.731396,,
31180,31180,Main Street Richfield Road West Opp,42.965108,-78.731243,,
31200,31200,Main Street Riley Street North,42.909399,-78.866453,,
31210,31210,Main Street Rinewalt Street East Ne,42.964368,-78.734722,,
31220,31220,Main Street Rinewalt Street West Ne,42.96462,-78.734251,,
31230,31230,Main Street Robie Street North,42.929295,-78.849553,,
31240,31240,Main Street Robie Street South,42.929709,-78.849571,,
31250,31250,Main Street Rodney Avenue North,42.935599,-78.842853,,
31260,31260,Main Street Rodney Avenue South Opp,42.936607,-78.842173,,
31270,31270,Main Street Royal Parkway East Fars,42.959847,-78.762621,,
31290,31290,Main Street Royal Parkway West Oppo,42.960009,-78.762893,,
31300,31300,Main Street Roycroft Boulevard East,42.962187,-78.780218,,
31310,31310,Main St Shearer Ave West,42.768189,-78.622418,,
31320,31320,Main Street Smallwood Drive West Ne,42.960409,-78.77413,,
31330,31330,Main Street South Avenue North Near,43.105531,-79.053043,,
31340,31340,Main Street University Station Stat,42.954739,-78.82016,,
31350,31350,Main Street University Station Stat,42.955011,-78.820222,,
31360,31360,Main Street University Station Stat,42.954517,-78.82046,,
31370,31370,Main Street University Station Stat,42.955215,-78.820933,,
31380,31380,Main Street University Station Stat,42.954612,-78.821068,,
31390,31390,Main Street University Station Stat,42.954495,-78.820713,,
31400,31400,Main Street University Station Stat,42.954921,-78.820198,,
31403,31403,Main Street Spindrift Drive East Ne,42.96603,-78.715248,,
31406,31406,Main Street Spindrift Drive West Ne,42.966189,-78.715322,,
31430,31430,Main Street Summer Street South,42.90493,-78.868211,,
31460,31460,Main Street South Ellicott Street E,42.963506,-78.740181,,
31470,31470,Main Street South Forest Road East ,42.960348,-78.75958,,
31471,31471,Transit Road Tennyson Road South,42.971206,-78.697013,,
31480,31480,Main Street Traffic Circle West,42.767868,-78.628251,,
31490,31490,Main Street Transit Road East Nears,42.965199,-78.697621,,
31510,31510,Main Street Transit Road West Farsi,42.965379,-78.698061,,
31530,31530,Main Street Union Road East Nearsid,42.96098,-78.755811,,
31540,31540,Main Street Union Road West Nearsid,42.961177,-78.75533,,
31550,31550,Main Street West Utica Street South,42.9114,-78.865973,,
31553,31553,Main Street Utica Station North Far,42.911468,-78.865742,,
31560,31560,Utica Station Utica Station Static,42.91139,-78.865286,,
31565,31565,Main Street Village Business Park C,42.965885,-78.713259,,
31566,31566,Main Street Village Business Park C,42.966108,-78.712826,,
31570,31570,Main Street Virginia Street North F,42.89704,-78.870483,,
31580,31580,Main Street Virginia Street South,42.89693,-78.87073,,
31590,31590,Main Street Walnut Avenue South Opp,43.092986,-79.058015,,
31620,31620,Main Street Willow Avenue South Nea,43.102875,-79.052414,,
31640,31640,Main Street Kenmore Ave West,42.957342,-78.819059,,
31650,31650,Main Street Jersey Left Static,42.958726,-78.814433,,
31652,31652,Goodyear Rd Bailey Ave East,42.958511,-78.814928,,
31660,31660,Main Street Winspear Avenue North,42.951269,-78.82562,,
31670,31670,Main Street Winspear Avenue South,42.951619,-78.825564,,
31680,31680,Main Street Woodlawn Avenue North,42.91382,-78.864934,,
31690,31690,Main Street West Oakwood Place Sout,42.932487,-78.846603,,
31695,31695,main street youngs rd east,42.965962,-78.724729,,
31700,31700,Main Street Youngs Road East Farsid,42.966019,-78.72434,,
31710,31710,Main Street Youngs Road West Farsid,42.966004,-78.725714,,
31740,31740,Main Street Buffalo Street West,42.715836,-78.827319,,
31750,31750,Main Street Buffalo Street Static F,42.715656,-78.826959,,
31760,31760,Main Street Hamburg Post Office Eas,42.715949,-78.831641,,
31773,31773,Maple Road Sanctuary Court West Nea,42.989719,-78.705773,,
31780,31780,Maple Road Amberleigh Apartments We,42.989428,-78.702067,,
31790,31790,Maple Road Ayer Road East Nearside,42.99102,-78.720382,,
31800,31800,Maple Road Ayer Road West Nearside,42.991129,-78.719723,,
31810,31810,Maple Road Bauman Road West,42.990248,-78.711371,,
31820,31820,Maple Street Billington Road North,42.786702,-78.620138,,
31830,31830,Maple Street Billington Road South,42.786989,-78.620274,,
31860,31860,Maple Road Country Parkway East Nea,42.990297,-78.71408,,
31880,31880,Maple Road Culpepper Road East Near,42.991078,-78.733593,,
31890,31890,Maple Road Culpepper Road West,42.991197,-78.733201,,
31900,31900,Maple Road Millard Fillmore Suburba,42.991036,-78.729641,,
31930,31930,Maple Street Gerard Avenue North,42.772078,-78.620887,,
31940,31940,Maple Street Gerard Avenue South,42.772368,-78.620997,,
31950,31950,Maple Street Highland Drive North,42.780175,-78.620681,,
31960,31960,Maple Street Highland Drive South,42.780384,-78.620924,,
31970,31970,Maple Street Hillcrest Drive North,42.776961,-78.620769,,
31980,31980,Maple Street Hillcrest Road South,42.777467,-78.620914,,
31990,31990,Maple Road Hopkins Road East Farsid,42.991079,-78.7391,,
32000,32000,Maple Road Hopkins Road West,42.991218,-78.739202,,
32030,32030,Maple Street Main Street South,42.768341,-78.621108,,
32071,32071,Maple Road Millard Fillmore Suburba,42.991224,-78.729606,,
32110,32110,Maple Road North Bailey Ave East Fa,42.990716,-78.813542,,
32115,32115,Maple Road North Bailey Ave West,42.990977,-78.813921,,
32160,32160,Maple Street Parkdale Avenue North,42.770906,-78.620871,,
32170,32170,Maple Street Parkdale Avenue South,42.771213,-78.621064,,
32180,32180,Maple Road Patrice Terrace East Nea,42.989269,-78.702542,,
32190,32190,Maple Road Sagewood Terrace East Ne,42.989563,-78.706186,,
32220,32220,Maple Road St Gregory Court East Op,42.991042,-78.727856,,
32230,32230,Maple Road St. Gregory Court West N,42.99122,-78.726963,,
32240,32240,Maple Road Sweet Home Road East,42.990626,-78.80538,,
32245,32245,Maple Road Sweet Home Road West,42.990805,-78.805002,,
32250,32250,Maple Road Hillcrest Drive East Far,42.990685,-78.809675,,
32255,32255,Maple Road Hillcrest Drive West Opp,42.99087,-78.809892,,
32265,32265,Maple Road Transit Road East,42.98919,-78.69903,,
32270,32270,Maple Road Transit Road West Farsid,42.9894,-78.69867,,
32290,32290,Maple Street West Blood Road North,42.791919,-78.621258,,
32300,32300,Maple Street West Blood Road South,42.792206,-78.621476,,
32310,32310,Maple Road Youngs Road East Nearsid,42.991034,-78.724925,,
32320,32320,Maple Road Youngs Road West Nearsid,42.991222,-78.724495,,
32380,32380,Marine Drive Marine Drive Apts East,42.87797,-78.879853,,
32385,32385,Marine Drive Marine Drive Apts West,42.87863,-78.881913,,
32390,32390,Marine Drive Marine Drive Apts West,42.878702,-78.881735,,
32400,32400,Marine Drive Commercial Street East,42.877789,-78.879696,,
32710,32710,McKinley Parkway 3435 McKinley Park,42.791607,-78.810846,,
32720,32720,McKinley Parkway Aldrich Place Nort,42.832855,-78.815128,,
32730,32730,McKinley Parkway Aldrich Place Sout,42.832802,-78.815237,,
32760,32760,McKinley Parkway Bloomfield Avenue ,42.845568,-78.816661,,
32800,32800,McKinley Parkway Choate Avenue Sout,42.844579,-78.815452,,
32808,32808,McKinley Parkway Coach Lite Village,42.795792,-78.811018,,
32810,32810,McKinley Parkway Como Avenue South,42.849856,-78.819902,,
32830,32830,McKinley Parkway Culver Road South,42.839665,-78.815082,,
32840,32840,McKinley Parkway Downing Street Nor,42.834547,-78.815061,,
32850,32850,McKinley Parkway Downing Street Sou,42.834857,-78.81524,,
32860,32860,McKinley Parkway Eden Street North,42.836231,-78.815016,,
32890,32890,McKinley Parkway Hollywood Avenue N,42.838874,-78.814921,,
32910,32910,McKinley Parkway Kenefick Avenue No,42.850368,-78.819844,,
32923,32923,McKinley Parkway Lake Avenue North,42.79656,-78.810782,,
32930,32930,McKinley Parkway Lakewood Avenue No,42.85278,-78.821418,,
32940,32940,McKinley Parkway Lakewood Avenue So,42.853069,-78.821715,,
32960,32960,McKinley Parkway Lorraine Avenue No,42.845601,-78.816555,,
32990,32990,McKinley Parkway Marilla Street Sou,42.837299,-78.815178,,
33000,33000,McKinley Parkway McClellan Circle N,42.844478,-78.814778,,
33010,33010,McKinley Parkway McDonald s South,42.792221,-78.811178,,
33020,33020,McKinley Parkway McKinley Circle Ea,42.83192,-78.814996,,
33050,33050,McKinley Parkway McKinley Mall Stat,42.783111,-78.808525,,
33060,33060,McKinley Parkway McKinley Plaza Sou,42.786556,-78.811214,,
33080,33080,McKinley Parkway Milestrip Road Sou,42.790037,-78.811081,,
33090,33090,McKinley Pkwy Milestrip Road North,42.789569,-78.810963,,
33160,33160,McKinley Parkway Sheffield Avenue S,42.842968,-78.815132,,
33180,33180,McKinley Parkway Strathmore Avenue ,42.847772,-78.818688,,
33190,33190,McKinley Parkway Tift Street South,42.846845,-78.818349,,
33240,33240,McKinley Parkway Woodside Avenue No,42.84182,-78.814897,,
33242,33242,McKinley Mall Entrance Firestone So,42.783327,-78.810267,,
33244,33244,McKinley Mall Exit McKinley Parkway,42.786239,-78.810751,,
33250,33250,Mckoon Avenue College Avenue South,43.122614,-79.050546,,
33251,33251,Mckoon Avenue James Avenue North,43.126441,-79.050113,,
33252,33252,Mckoon Avenue James Avenue South Fa,43.126427,-79.050375,,
33270,33270,Mckoon Avenue Maple Avenue North,43.124543,-79.050168,,
33280,33280,Mckoon Avenue Maple Avenue South,43.124842,-79.050484,,
33290,33290,Mckoon Avenue Monteagle Street East,43.11448,-79.05544,,
33380,33380,Meadow Drive Marcia Drive East Oppo,43.052314,-78.875956,,
33465,33465,Melroy Ave 55 Melroy Ave South,42.826714,-78.820917,,
33570,33570,Michigan Avenue Broadway South Fars,42.886617,-78.867543,,
33572,33572,Michigan Avenue Buffalo Creek Casin,42.874345,-78.871264,,
33573,33573,Michigan Avenue Buffalo Creek Casin,42.874394,-78.871439,,
33590,33590,Michigan Avenue Carlton Street Sout,42.898678,-78.863591,,
33740,33740,Michigan Avenue Goodell Street Sout,42.894404,-78.865082,,
33890,33890,Michigan Avenue Virginia Street Sou,42.896908,-78.864163,,
33910,33910,Michigan Avenue William Street Sout,42.885357,-78.867953,,
33920,33920,Mid-City Plaza Driveway Mid-City Pl,43.051299,-78.876184,,
33923,33923,Milestrip Road Home Depot Plaza Eas,42.789693,-78.814731,,
33930,33930,Milestrip Road McKinley Parkway Eas,42.789709,-78.811371,,
33933,33933,Milestrip Road BJs Plaza West,42.78992,-78.814361,,
33943,33943,Milestrip Road South Park Avenue We,42.789357,-78.823571,,
33946,33946,Milestrip Road South Park Avenue Ea,42.789357,-78.820268,,
33947,33947,Milestrip Road McKinley Parkway Wes,42.789829,-78.811743,,
33950,33950,Military Road 573 Military Road Nor,42.952628,-78.88999,,
33969,33969,Military Road 1056 Military Road No,43.087041,-78.964807,,
33970,33970,Military Road 87th Street North Far,43.085191,-78.963542,,
33971,33971,Military Road 1835 Military Road No,43.096875,-78.973767,,
33972,33972,Military Road 1536 Military Rd Sout,43.094637,-78.972505,,
33973,33973,Military Road 1990 Military Road So,43.094038,-78.972022,,
33974,33974,Wal-Mart Driveway Wal-Mart North,43.09404,-78.97643,,
33975,33975,Wal-Mart Driveway Wal-Mart South,43.093637,-78.976591,,
33980,33980,Military Road American Brass North ,42.948242,-78.890785,,
33990,33990,Military Road American Brass South,42.948398,-78.89115,,
34001,34001,Military Road Applebees South Nears,43.096878,-78.97479,,
34010,34010,Military Road Lansing Street South,42.942369,-78.891928,,
34050,34050,Military Road Bollier Avenue North,43.088046,-78.965632,,
34060,34060,Military Road Bollier Avenue South ,43.087889,-78.965832,,
34062,34062,Military Road Cayuga Circle South,43.084822,-78.963253,,
34140,34140,Military Road Hertel Avenue North,42.945947,-78.891156,,
34150,34150,Military Road Hertel Avenue South,42.946276,-78.891248,,
34225,34225,Military Road Wegmans North Nearsid,43.094054,-78.97163,,
34227,34227,Military Road North Wegmans Farside,43.094882,-78.972501,,
34290,34290,Military Road Lawn Avenue North Opp,42.949711,-78.890542,,
34291,34291,Military Road Lawn Avenue South Opp,42.949956,-78.890689,,
34310,34310,Military Road Layer Avenue North,42.954097,-78.889814,,
34320,34320,Military Road Layer Avenue South,42.954326,-78.890019,,
34333,34333,Military Road Niagara Falls Bouleva,43.090564,-78.967967,,
34334,34334,Military Road Niagara Falls Bouleva,43.090197,-78.967797,,
34340,34340,Military Road Niagara Falls Bouleva,43.090206,-78.967543,,
34350,34350,Military Road Niagara Falls Bouleva,43.090617,-78.968262,,
34360,34360,Military Road Prince of Peace Churc,43.08652,-78.964875,,
34370,34370,Military Road Race Street North,42.951139,-78.890341,,
34375,34375,Military Road Race Street South Opp,42.951183,-78.890537,,
34380,34380,Military Road Sayre Street North,42.947288,-78.890929,,
34390,34390,Military Road Sayre Street South,42.94763,-78.891132,,
34410,34410,Military Road St. Mary s Hospital W,43.153787,-79.03321,,
34413,34413,Our Lady of Peace Nursing Care Stat,43.153331,-79.034782,,
34414,34414,Military Road St. Mary s Hospital E,43.15454,-79.032698,,
34480,34480,Millersport Highway 3915 Millerspor,43.046577,-78.734542,,
34490,34490,Millersport Highway 4070 Millerspor,43.049488,-78.731841,,
34500,34500,Millersport Highway 4091 Millerspor,43.04967,-78.731302,,
34505,34505,Milestrip Road 4344 Milestrip Road ,42.789934,-78.818149,,
34510,34510,Millersport Highway 4840 Millerspor,43.065978,-78.714573,,
34520,34520,Millersport Highway 4855 Millerspor,43.065963,-78.714198,,
34530,34530,Millersport Highway 5230 Millerspor,43.074409,-78.70578,,
34540,34540,Millersport Highway 5275 Millerspor,43.074679,-78.705141,,
34570,34570,Millersport Highway Campbell Boulev,43.015029,-78.768491,,
34580,34580,Millersport Highway Campbell Boulev,43.017368,-78.766881,,
34581,34581,Millersport Highway Campbell Boulev,43.01564,-78.768372,,
34590,34590,Millersport Highway Crosspoint Park,43.041477,-78.740409,,
34610,34610,Millersport Highway Dodge Road Nort,43.024854,-78.758324,,
34620,34620,Millersport Highway Dodge Road Sout,43.023935,-78.759709,,
34625,34625,Millersport Hightway First Student ,43.020149,-78.763595,,
34626,34626,Millersport Hightway First Student ,43.02031,-78.763631,,
34650,34650,Millersport Highway Hartford Road S,42.980919,-78.797693,,
34660,34660,Millersport Highway Hopkins Road No,43.043163,-78.738364,,
34670,34670,Millersport Highway Hopkins Road So,43.044114,-78.737475,,
34680,34680,Millersport Highway Miller Road Nor,43.029549,-78.753311,,
34690,34690,Millersport Highway Miller Road Sou,43.030138,-78.752842,,
34700,34700,Millersport Highway New Road North,43.05574,-78.724923,,
34710,34710,Millersport Highway New Road South ,43.05678,-78.724174,,
34720,34720,Millersport Highway North Forest Ro,43.007893,-78.773581,,
34730,34730,Millersport Highway North Forest Ro,43.008311,-78.773562,,
34740,34740,North French Road Millersport Highw,43.034814,-78.748417,,
34750,34750,North French Road Millersport Highw,43.034612,-78.748162,,
34770,34770,Millersport Highway Sheridan Drive ,42.978929,-78.799533,,
34780,34780,Millersport Highway Smith Road Nort,43.05316,-78.727622,,
34790,34790,Millersport Highway Smith Road Sout,43.053717,-78.727364,,
34800,34800,Millersport Highway Sylvan Parkway ,43.011331,-78.771111,,
34810,34810,Millersport Highway Sylvan Parkway ,43.011657,-78.770892,,
34820,34820,Millersport Highway Transit Road No,43.08275,-78.69677,,
34830,34830,Mineral Springs Brian Lane West,42.86026,-78.77885,,
